,floorTempAdjustment,hInterior,hExterior,alphaRoof,material_type,windSpeed,wallRoughness
56,-4.589254562449959,2.4761196740163696,16.822650938059205,0.6685437795940432,Medium,5.8932636088607975,1.8447973559295026
57,-4.071576285423712,2.8296730764326266,10.028074245090778,0.7108354775073182,Medium,4.973850014728175,1.1450718832126214
58,-4.545622023674011,1.0777002538353349,4.664157164777243,0.7799431148430813,Heavy,1.1954574857863813,1.7093066207523933
59,-3.5601722326731,1.4413771473450399,12.025449286963802,0.8578316937230112,Medium,4.226362965537991,1.6771856379589263
60,-4.0618114689275355,1.6625809849015671,10.245487734196944,0.8439183744430626,Light,3.6522425172829527,1.5849465092728408
61,-3.942993549994852,2.7185754160344846,11.136149357148284,0.8121801609863505,Light,3.7830580437873067,1.7025650629530011
62,-3.5591969290611347,2.5778314400770954,10.415032453759043,0.7090328520558234,Heavy,4.7141986688863495,1.263484660859079
63,-4.086262698150982,1.4588650748697312,8.067905930074248,0.7304454519920021,Medium,3.400744745576173,1.2194167429010643
64,-4.194375418880189,1.740525536523568,9.057677196095197,0.8554544550666434,Medium,2.8535555048837047,1.6906720661862322
65,-4.813039690186758,1.7589344510701785,1.8929059608293666,0.8694175997786016,Light,0.1293218371993452,1.2877939692166878
66,-3.526710506684748,1.466202824394847,14.06255996447463,0.6114784009660109,Light,4.376315531872747,1.929941498902914
67,-4.607092074767724,1.762579949090518,8.467839168752699,0.7277966171431132,Heavy,2.4307225259270346,1.8227126762617607
68,-3.866979403569289,1.0867222745436258,12.20603299241575,0.7835165160537889,Medium,3.3140183497025077,2.105801392081462
69,-4.306185310566381,1.1972937070881982,11.43582387882625,0.7803072420385119,Heavy,3.158246864623184,2.1269000966821876
70,-3.6576128254939624,2.9111593924565513,17.113967100548656,0.8677294824640545,Light,5.866644999887646,1.865804363679378
71,-4.096848579948983,1.3001168492597173,15.579279988089226,0.6240735435627546,Medium,4.628738473462969,2.150892261424959
72,-4.848182670470388,1.9353445116357517,2.0628590897119548,0.7590241855653644,Heavy,0.334620460529629,1.856271164439012
73,-3.787729850744106,1.1867000727579042,4.550003949581012,0.8347313996940291,Medium,1.1515981575157739,1.6526873915791902
74,-4.197998095430654,1.0510006004997026,4.179931777202617,0.8388005463215009,Medium,1.0901257877267938,1.1381861976249812
75,-4.666649016002529,1.379003480290422,10.647408130506928,0.8019624473346639,Light,5.334263166330715,1.1618572592624041
76,-4.445422589675326,1.9289175231976536,8.534582289520678,0.8607592411312406,Light,2.3475604045217424,1.853129488418582
77,-3.6354434530469724,1.3244542258979302,13.830674060837644,0.6817534373483215,Medium,5.145172436711789,1.644074262070092
78,-4.045236680402265,2.3597490768813127,2.6164203421655485,0.7751102820473086,Heavy,0.6417167539722262,1.119946956265958
79,-4.707021717977829,2.534924101487249,9.004506896305923,0.6940931586903605,Medium,2.809141155280768,1.7173260311429657
80,-3.8515807992747866,2.5420677588022893,3.2285831018174656,0.7990953440063004,Medium,0.5459073743155074,2.0504250787460103
81,-4.816487822418155,1.4023237669436512,10.819689648316304,0.8970158099468497,Heavy,4.3981424330583545,1.4099998014251793
82,-4.51953751258738,2.825067635471174,3.924390850547918,0.876020257768144,Light,1.3350692047976713,1.2120507766860107
83,-4.057018821247772,1.8739188898572876,8.063004117431644,0.6647412558856758,Heavy,2.3953886086365515,1.7691011312719995
84,-4.275198645509423,2.0679998370712314,13.520142098164023,0.8140442756351784,Medium,5.506997824307266,1.5051558626136587
85,-4.563918192058773,1.8804862470045687,8.639084315833378,0.7018828822634638,Light,3.754415809668802,1.2392728231580015
86,-4.513369455392487,1.338605525256465,15.461197068626607,0.6703327624340245,Heavy,5.244242824841079,1.8611204785656645
87,-4.511000083584705,2.5294156975465403,9.238183773613601,0.7648467386332847,Heavy,3.061930726227748,1.6210122341118027
88,-4.011987863926128,2.6853314144652876,10.897225120492116,0.886304165717213,Medium,5.228279396414569,1.2147318428510858
89,-4.2433048891649285,2.4435731096513313,12.117557312610234,0.7203614438899711,Light,3.1391946429471607,2.1078988837802113
90,-4.975977600435139,1.7428597847318652,12.64111033221025,0.7793783252845131,Light,5.903953011558768,1.2912366798469748
91,-4.512758770897289,2.7399944940091565,15.43751250762651,0.7851799755140743,Heavy,4.91851421936417,1.9327584246395164
92,-4.753166653108435,2.6677437950793523,12.818153114566133,0.8350881656468635,Light,4.681915148863105,1.6507002658940417
93,-4.8324849427766,2.4644613236059394,10.47564724074838,0.8728192202014503,Medium,3.605254231080626,1.6568972748102473
94,-4.610945795050393,1.602046641860389,5.901477239825941,0.7093517592106997,Light,1.5759443036507843,1.7506243765489788
95,-4.0528382976647475,1.8602443049217456,6.880375946859825,0.8315501659092325,Medium,1.8712003798266053,1.8328943428850906
96,-3.8541435874463374,2.5208169713927555,12.478497782099822,0.643323159748259,Heavy,3.8855166326672785,1.8518766443220152
97,-4.722425700823458,1.119643166924025,13.752938684892893,0.80207800573169,Light,5.822007743573571,1.4650235496031572
98,-3.9152109479666657,1.96024445073448,10.62107362237356,0.8863824244908287,Light,3.7675714632994746,1.5974254731060775
99,-4.228685672640341,1.270526334191154,2.422227722847408,0.6225826151150131,Heavy,0.4341490345500292,1.6439321816341226
