,floorTempAdjustment,hInterior,hExterior,alphaRoof,material_type,windSpeed,wallRoughness
44,-2.32648492459944,2.145962496669326,8.788846372817959,0.6718939414021122,Medium,3.6716020769164777,1.287137920556876
45,-2.88109690291013,1.1966922312452009,4.444974580781793,0.6538183709043296,Heavy,0.9776886261880713,1.9849044138973677
46,-2.3442949984734516,1.3275891992976514,4.645089541313014,0.6599661814951482,Heavy,0.9974785484311068,2.021205869085722
47,-1.9903586692647208,2.888097207061117,13.761506748333519,0.7003373049787115,Medium,4.425767251491742,1.9021149750834985
48,-2.1790844313641764,2.4596431136725343,12.172422268592193,0.7653858260516121,Medium,3.8139795441829474,1.863000650436975
49,-2.2349854649577834,1.465988639498392,3.797628630354997,0.8849210553458929,Medium,0.6880972531864162,1.6088226530859346
50,-2.4044147221416523,1.1607006842836394,9.012653048836535,0.6514735829269133,Heavy,3.2891139390557775,1.466497296850164
51,-3.472720503863702,1.9386639386209135,5.734184940254417,0.6147741184393176,Heavy,1.294403454625982,2.0789134205307453
52,-2.809476554039804,1.087768242623189,15.557262105650608,0.6196928814827907,Medium,4.880617627474896,2.0015885477996678
53,-1.7945066620954204,2.4358738243055087,3.9689779489692576,0.6100091851621522,Medium,0.7642523767095326,2.1403941431651594
54,-1.9934452684220851,2.5180001305190443,4.883615778742459,0.798411905895414,Light,1.6337481484218601,1.1141291925277261
55,-2.2669304783487214,2.5671942063663598,3.349687548508972,0.6392824953310872,Medium,0.9866587892291241,1.2073554999122953
56,-3.0598137287915144,1.732432820091602,14.196156330247783,0.6271545540573937,Medium,5.448358064599601,1.627288648232724
57,-2.6547235416657777,1.0832166369238427,11.422682645115945,0.7013299403038866,Heavy,5.913860620119898,1.151184319443004
58,-1.957214836237892,2.8480845083228497,4.529721014778522,0.8774202459709126,Light,0.9191138144721696,2.141310729428782
59,-1.9470416314584218,2.3176013264275213,17.10826078366752,0.7671945051676566,Heavy,5.885498329511515,1.858464734424527
60,-1.9945183486899227,1.3740496922604295,9.512242167046807,0.7092690110591648,Heavy,3.1741123312979775,1.6494105749186412
61,-3.2846760632850205,2.2670085347040763,4.582455041091552,0.8951980585193386,Heavy,1.1463073674419335,1.5800623060613794
62,-3.3335173415652557,2.195450100330527,2.445360802755757,0.8817511621687268,Light,0.4139360124881972,2.113375178808948
63,-2.17398917194813,2.4652396698413583,7.33610266714504,0.8078449920475466,Heavy,2.9966090368242,1.2251974831671961
64,-2.8013661761216264,2.552879945459929,5.885350587383979,0.6340286136991143,Medium,1.5875362817766687,1.7534907243550626
65,-3.2478512888722184,2.8386807330821098,12.071346573637937,0.63198351011052,Light,5.015724402951298,1.416934456815384
66,-2.0430946096536413,2.5315310851284516,4.216293970182805,0.758116765096212,Medium,1.420337122886437,1.2572187991016646
67,-1.7334060933872046,2.1012527029396066,2.772785499728564,0.8859474687754363,Medium,0.34314130300411305,1.869995318774925
68,-1.8486418747336004,2.8241839650519225,3.249263903741881,0.7628469823814616,Light,0.5496609516420716,2.159835075359648
69,-3.3235516821832496,2.1109914834236525,5.227356058377899,0.6154085110343306,Heavy,1.5209148200527847,1.4619101201016464
70,-1.675480028802581,2.540626964478194,3.4619644834050805,0.6762611175772251,Heavy,0.6118625590224396,1.4464527569049812
71,-3.042116378487833,1.1835085994271561,4.196622094613951,0.7462626132167884,Medium,1.0364145675758953,1.6446765503834282
72,-1.95791438379887,1.8304442543042607,6.114850734176501,0.7624698784478461,Medium,1.7370586100704002,1.6803191644141284
73,-2.4975993038872044,2.1045564421844603,13.247665216056854,0.8541620684600342,Heavy,4.882888830695859,1.647693770510911
74,-1.7436123642031474,2.3443893426934586,16.248146041923235,0.8980634208280569,Medium,5.311741002057545,1.9688108699632638
75,-2.8392981384375746,1.079529595115595,11.188603371854617,0.7104523127944373,Light,3.5075558592551257,1.8638523927674169
76,-2.671273235090423,2.433704562852184,16.702806335352165,0.66132083558918,Medium,5.218046852906298,2.076715400721987
77,-2.1699256980648647,2.269747817720065,3.4230357391219144,0.7322811588341034,Heavy,0.6302019282440983,2.058030334944568
78,-2.1443308740621934,2.1367563804186505,11.427235098557345,0.7523117094273747,Medium,3.7023057791632876,1.7257584230716811
79,-3.361061911301573,1.9419288779496109,8.63396690683226,0.8770912564939954,Heavy,3.98702842361139,1.1750341119440624
80,-3.1432894850438404,1.1615350808474827,18.16611063023504,0.7078429640982082,Medium,5.948646565679079,2.002704711709402
81,-2.1344436550339143,1.4319986709153016,18.060420081963052,0.6739799560560211,Medium,5.566811105326645,2.0257001900044016
82,-2.9065254163329137,2.6813476810933734,3.209411345656866,0.7475849023334883,Medium,0.7821924653828356,1.299733523860742
83,-1.6560912088936386,1.2975338530761074,5.153713993409293,0.8594773893852536,Heavy,1.241708328503885,1.686102550315245
84,-1.6651736758052087,2.0256029601884444,12.287459690575231,0.602224933785059,Light,5.578140785457931,1.3240472953157991
85,-1.8280422152596518,2.735937196205062,9.930811251286936,0.7341673904948952,Medium,4.808290735859272,1.17013620637091
86,-2.828388903510324,1.4505035737360914,8.624083251733675,0.8775347909764661,Light,2.282962401867934,2.0470812157945297
87,-1.636175759074179,2.104453391263564,11.215769987567263,0.8962199625086922,Medium,4.509954731331746,1.4466103253917078
88,-2.0851665137298605,2.8498024430905273,3.103633910581405,0.6893300703460502,Heavy,0.7986408457712213,1.2562750726016905
89,-1.8410578481224424,2.4352018623119935,5.7874830576032,0.6200596704767535,Medium,1.850668209731603,1.4582717167663488
90,-2.555809347307723,1.3275552208767099,7.151638329784685,0.6404983259697554,Light,1.8388912374688453,1.9875402196053973
91,-2.88422111543343,2.3474850587163427,3.4383099686833827,0.6470736753631962,Medium,0.6384784925772455,1.2997636769924243
92,-1.7075704808510883,1.3013352669031002,2.108928604338855,0.6307880218990819,Medium,0.33358812761889234,1.166200033623421
93,-1.910733428072392,2.2938916926315356,13.449574942936717,0.6502555044395496,Light,4.1566869526481725,1.9456566475417933
94,-1.7560178904547563,2.775859569543508,5.994653104462777,0.7897431366907834,Medium,2.5298116190995277,1.1358517789922584
95,-2.59429485517595,2.5361724365541285,2.9440462937771175,0.8767316755467178,Heavy,0.472744712208762,1.472869599476717
96,-2.789015222761692,2.1022379083591423,10.435035228246946,0.6595300519461239,Heavy,3.4102449817969833,1.7397838145480873
97,-2.3323452894371592,2.8556097160167875,7.918749304798521,0.7644730774906516,Medium,2.148870956168535,1.9265084379655795
98,-2.0317490097257274,2.4811054341638217,8.849676495136269,0.8317429453943685,Heavy,3.5603104334067064,1.3214070483426228
99,-2.3187764637234825,2.0857235050569916,7.79157824718677,0.685806993778089,Heavy,1.9766829176960847,2.0188046146857546
